Transaction Date,Transaction Type,Fee Name,Transaction Number,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId
09 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-NZE9BUO-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124931661551101,124931662251101,Delivered,PK-DEX,standard,Dropshipping,124931662251101,,
09 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-PY1JMGP-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-55.37,6.37,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124931661551101,124931662251101,Delivered,PK-DEX,standard,Dropshipping,124931662251101,,
09 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-LQZFP5I-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124931661551101,124931662251101,Delivered,PK-DEX,standard,Dropshipping,124931662251101,,
09 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-9Q8G8C6-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124931661551101,124931662251101,Delivered,PK-DEX,standard,Dropshipping,124931662251101,,
09 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-JYKJPKA-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125463585343602,125463585743602,Delivered,PK-DEX,standard,Dropshipping,125463585743602,,
09 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-27HO09M-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,99.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125463585343602,125463585743602,Delivered,PK-DEX,standard,Dropshipping,125463585743602,,
09 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-YPFL08D-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125463585343602,125463585743602,Delivered,PK-DEX,standard,Dropshipping,125463585743602,,
09 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-GXPBUAT-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-111.87,12.87,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125463585343602,125463585743602,Delivered,PK-DEX,standard,Dropshipping,125463585743602,,
09 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-S3SJJ9T-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125463585343602,125463585743602,Delivered,PK-DEX,standard,Dropshipping,125463585743602,,
09 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-I10JS7U-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125463585343602,125463585743602,Delivered,PK-DEX,standard,Dropshipping,125463585743602,,
10 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-9J01T3V-210210,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124866465968081,124866466368081,Delivered,PK-TCS,standard,Dropshipping,124866466368081,,
10 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-G9GYLYU-210210,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,40.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124866465968081,124866466368081,Delivered,PK-TCS,standard,Dropshipping,124866466368081,,
10 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-0GG5ALZ-210210,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124866465968081,124866466368081,Delivered,PK-TCS,standard,Dropshipping,124866466368081,,
10 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-NP1ZH4D-210210,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-45.20,5.20,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124866465968081,124866466368081,Delivered,PK-TCS,standard,Dropshipping,124866466368081,,
10 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-2W75RTQ-210210,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124866465968081,124866466368081,Delivered,PK-TCS,standard,Dropshipping,124866466368081,,
10 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-QT0AVVE-210210,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124866465968081,124866466368081,Delivered,PK-TCS,standard,Dropshipping,124866466368081,,
09 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-8B630MT-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125371196514429,125371196714429,Delivered,PK-DEX,standard,Dropshipping,125371196714429,,
09 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-S63SWHM-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125371196514429,125371196714429,Delivered,PK-DEX,standard,Dropshipping,125371196714429,,
09 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-ZANF26I-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125371196514429,125371196714429,Delivered,PK-DEX,standard,Dropshipping,125371196714429,,
09 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-OYO6UZB-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-55.37,6.37,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125371196514429,125371196714429,Delivered,PK-DEX,standard,Dropshipping,125371196714429,,
09 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-DYKET6B-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125371196514429,125371196714429,Delivered,PK-DEX,standard,Dropshipping,125371196714429,,
09 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-77VYWU8-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,55.37,6.37,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125371196514429,125371196714429,Delivered,PK-DEX,standard,Dropshipping,125371196714429,,
09 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-60IJG80-210210,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124845852416507,124845852516507,Delivered,PK-TCS,standard,Dropshipping,124845852516507,,
09 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-QQZ11RI-210210,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,69.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124845852416507,124845852516507,Delivered,PK-TCS,standard,Dropshipping,124845852516507,,
09 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-6KZ3MVR-210210,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124845852416507,124845852516507,Delivered,PK-TCS,standard,Dropshipping,124845852516507,,
09 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-TB4KSB8-210210,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-77.97,8.97,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124845852416507,124845852516507,Delivered,PK-TCS,standard,Dropshipping,124845852516507,,
09 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-OWEUP2E-210210,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124845852416507,124845852516507,Delivered,PK-TCS,standard,Dropshipping,124845852516507,,
09 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-Y251ODP-210210,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124845852416507,124845852516507,Delivered,PK-TCS,standard,Dropshipping,124845852516507,,
10 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-XFM1TMX-210210,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-18.23,2.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124865295072961,124865295372961,Delivered,PK-MOVEX,standard,Dropshipping,124865295372961,,
10 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-4E87092-210210,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,49.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124865295072961,124865295372961,Delivered,PK-MOVEX,standard,Dropshipping,124865295372961,,
10 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-63AJ6CG-210210,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,125.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124865295072961,124865295372961,Delivered,PK-MOVEX,standard,Dropshipping,124865295372961,,
10 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-7O265EE-210210,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-55.37,6.37,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124865295072961,124865295372961,Delivered,PK-MOVEX,standard,Dropshipping,124865295372961,,
10 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-ZJQ8559-210210,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-1.76,0.20,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124865295072961,124865295372961,Delivered,PK-MOVEX,standard,Dropshipping,124865295372961,,
10 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-MTY0UMW-210210,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124865295072961,124865295372961,Delivered,PK-MOVEX,standard,Dropshipping,124865295372961,,
09 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-5IGKSXG-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125371143542335,125371143642335,Delivered,PK-LCS,standard,Dropshipping,125371143642335,,
09 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-ZHRZBUJ-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,50.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125371143542335,125371143642335,Delivered,PK-LCS,standard,Dropshipping,125371143642335,,
09 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-0HCIXVF-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125371143542335,125371143642335,Delivered,PK-LCS,standard,Dropshipping,125371143642335,,
09 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-VP061TZ-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-56.50,6.50,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125371143542335,125371143642335,Delivered,PK-LCS,standard,Dropshipping,125371143642335,,
09 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-KILOVVU-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125371143542335,125371143642335,Delivered,PK-LCS,standard,Dropshipping,125371143642335,,
09 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-H54F2QA-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125371143542335,125371143642335,Delivered,PK-LCS,standard,Dropshipping,125371143642335,,
09 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-NOQ4CUX-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124891828765069,124891828865069,Delivered,PK-DEX,standard,Dropshipping,124891828865069,,
09 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-LKL28O2-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,40.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124891828765069,124891828865069,Delivered,PK-DEX,standard,Dropshipping,124891828865069,,
09 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-Y9CU88W-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124891828765069,124891828865069,Delivered,PK-DEX,standard,Dropshipping,124891828865069,,
09 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-6DQ2N9J-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-45.20,5.20,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124891828765069,124891828865069,Delivered,PK-DEX,standard,Dropshipping,124891828865069,,
09 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-K17I9HQ-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124891828765069,124891828865069,Delivered,PK-DEX,standard,Dropshipping,124891828865069,,
09 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-28L1YJ2-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124891828765069,124891828865069,Delivered,PK-DEX,standard,Dropshipping,124891828865069,,
09 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-E7VGWUR-210209,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-18.23,2.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125477336885379,125477336985379,Delivered,PK-DEX,standard,Dropshipping,125477336985379,,
09 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-EC3FZK1-210209,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,49.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125477336885379,125477336985379,Delivered,PK-DEX,standard,Dropshipping,125477336985379,,
09 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-WGFYB03-210209,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,125.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125477336885379,125477336985379,Delivered,PK-DEX,standard,Dropshipping,125477336985379,,
09 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-DFTHC19-210209,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-55.37,6.37,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125477336885379,125477336985379,Delivered,PK-DEX,standard,Dropshipping,125477336985379,,
09 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-38ULTGU-210209,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,-1.76,0.20,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125477336885379,125477336985379,Delivered,PK-DEX,standard,Dropshipping,125477336985379,,
09 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-3K7U7VS-210209,M2S2 Pack of 2 120ml Plastic Spray Bottles Refillable Empty Pocket Sized Travel Essential Oils Set Cleaning Solution Makeup Bottles Mini Portable Bottles,m2s2_spray_bottle,193088243_PK-1386248656,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125477336885379,125477336985379,Delivered,PK-DEX,standard,Dropshipping,125477336985379,,
09 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-M8QZ00Z-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125460924353611,125460924453611,Delivered,PK-DEX,standard,Dropshipping,125460924453611,,
09 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-N9FO8IK-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,50.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125460924353611,125460924453611,Delivered,PK-DEX,standard,Dropshipping,125460924453611,,
09 Feb 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-B0XCXRE-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125460924353611,125460924453611,Delivered,PK-DEX,standard,Dropshipping,125460924453611,,
09 Feb 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-5JO75DW-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-56.50,6.50,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125460924353611,125460924453611,Delivered,PK-DEX,standard,Dropshipping,125460924453611,,
09 Feb 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-JXL8PQG-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125460924353611,125460924453611,Delivered,PK-DEX,standard,Dropshipping,125460924453611,,
09 Feb 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-G8QINWY-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,125460924353611,125460924453611,Delivered,PK-DEX,standard,Dropshipping,125460924453611,,
09 Feb 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-QJVBUYV-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124891828765069,124891829265069,Delivered,PK-DEX,standard,Dropshipping,124891829265069,,
09 Feb 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-K3JDGVI-210209,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,39.00,0.00,0.00,No,01 Feb 2021 - 14 Feb 2021,Not paid,124891828765069,124891829265069,Delivered,PK-DEX,standard,Dropshipping,124891829265069,,
